detector_id,name,route,direction,lat,lon,lane
249,Mainline sensor,I-35W,SB,44.83605,-93.29671,2
250,Mainline sensor,I-35W,SB,44.82255,-93.29156,1
251,Mainline sensor,I-35W,SB,44.82255,-93.29156,2
252,Mainline sensor,I-35W,SB,44.8189,-93.2915,1
253,Mainline sensor,I-35W,SB,44.8189,-93.2915,2
254,Mainline sensor,I-35W,SB,44.80923,-93.29141,2
255,Mainline sensor,I-35W,SB,44.80923,-93.29141,3
256,Mainline sensor,I-35W,SB,44.80745,-93.29128,2
257,Mainline sensor,I-35W,SB,44.80745,-93.29128,3
268,Mainline sensor,I-35W,SB,44.80981,-93.29113,1
283,Mainline sensor,I-35W,SB,44.86069,-93.29827,1
384,Mainline sensor,I-35W,SB,44.74602,-93.28326,1
385,Mainline sensor,I-35W,SB,44.74602,-93.28326,2
533,Mainline sensor,I-35W,SB,44.80981,-93.29113,4
541,Mainline sensor,I-35W,SB,44.81889,-93.29118,4
545,Mainline sensor,I-35W,SB,44.82298,-93.29128,4
571,Mainline sensor,I-35W,SB,44.85991,-93.29856,1
572,Mainline sensor,I-35W,SB,44.85991,-93.29856,2
573,Mainline sensor,I-35W,SB,44.85991,-93.29856,3
796,Mainline sensor,I-35W,SB,45.06664,-93.1862,2
797,Mainline sensor,I-35W,SB,45.06664,-93.1862,3
798,Mainline sensor,I-35W,SB,45.06664,-93.1862,4
1000,Mainline sensor,I-35W,SB,44.82255,-93.29156,3
1002,Mainline sensor,I-35W,SB,44.80923,-93.29141,4
1006,Mainline sensor,I-35W,SB,44.79817,-93.2895,2
1007,Mainline sensor,I-35W,SB,44.79817,-93.2895,3
1008,Mainline sensor,I-35W,SB,44.79817,-93.2895,4
1011,Mainline sensor,I-35W,SB,44.78414,-93.2887,2
1012,Mainline sensor,I-35W,SB,44.78414,-93.2887,3
1014,Mainline sensor,I-35W,SB,44.76896,-93.28875,1
1015,Mainline sensor,I-35W,SB,44.76896,-93.28875,2
1016,Mainline sensor,I-35W,SB,44.76896,-93.28875,3
2194,Mainline sensor,I-35W,SB,45.01181,-93.18838,1
2195,Mainline sensor,I-35W,SB,45.01181,-93.18838,2
2198,Mainline sensor,I-35W,SB,45.01014,-93.2004,1
2199,Mainline sensor,I-35W,SB,45.01014,-93.2004,2
2200,Mainline sensor,I-35W,SB,45.01014,-93.2004,3
2202,Mainline sensor,I-35W,SB,45.00302,-93.21487,1
2203,Mainline sensor,I-35W,SB,45.00302,-93.21487,2
2204,Mainline sensor,I-35W,SB,45.00302,-93.21487,3
2207,Mainline sensor,I-35W,SB,45.00091,-93.22346,1
2208,Mainline sensor,I-35W,SB,45.00091,-93.22346,2
2209,Mainline sensor,I-35W,SB,45.00091,-93.22346,3
2210,Mainline sensor,I-35W,SB,45.00273,-93.23333,1
2211,Mainline sensor,I-35W,SB,45.00273,-93.23333,2
2212,Mainline sensor,I-35W,SB,45.00273,-93.23333,3
2216,Mainline sensor,I-35W,SB,44.99646,-93.23853,2
2217,Mainline sensor,I-35W,SB,44.99646,-93.23853,3
2218,Mainline sensor,I-35W,SB,44.99646,-93.23853,4
2219,Mainline sensor,I-35W,SB,44.99115,-93.23659,1
2220,Mainline sensor,I-35W,SB,44.99115,-93.23659,2
2221,Mainline sensor,I-35W,SB,44.99115,-93.23659,3
2224,Mainline sensor,I-35W,SB,44.98175,-93.24397,1
2225,Mainline sensor,I-35W,SB,44.98175,-93.24397,2
2226,Mainline sensor,I-35W,SB,44.98175,-93.24397,3
2230,Mainline sensor,I-35W,SB,44.97472,-93.24883,2
2231,Mainline sensor,I-35W,SB,44.97472,-93.24883,3
2232,Mainline sensor,I-35W,SB,44.97472,-93.24883,4
2239,Mainline sensor,I-35W,SB,44.9676,-93.25392,1
2240,Mainline sensor,I-35W,SB,44.9676,-93.25392,2
2242,Mainline sensor,I-35W,SB,44.96583,-93.26461,1
2243,Mainline sensor,I-35W,SB,44.96583,-93.26461,2
2244,Mainline sensor,I-35W,SB,44.96583,-93.26461,3
2776,Mainline sensor,I-35W,SB,45.10699,-93.1885,4
2777,Mainline sensor,I-35W,SB,45.09946,-93.1884,4
2781,Mainline sensor,I-35W,SB,45.15863,-93.16464,1
2782,Mainline sensor,I-35W,SB,45.15863,-93.16464,2
2785,Mainline sensor,I-35W,SB,45.14095,-93.18683,1
2786,Mainline sensor,I-35W,SB,45.14095,-93.18683,2
2788,Mainline sensor,I-35W,SB,45.1256,-93.18875,1
2789,Mainline sensor,I-35W,SB,45.1256,-93.18875,2
2793,Mainline sensor,I-35W,SB,45.1147,-93.18859,1
2794,Mainline sensor,I-35W,SB,45.1147,-93.18859,2
2797,Mainline sensor,I-35W,SB,45.10699,-93.1885,1
2798,Mainline sensor,I-35W,SB,45.10699,-93.1885,2
2799,Mainline sensor,I-35W,SB,45.10699,-93.1885,3
2802,Mainline sensor,I-35W,SB,45.09946,-93.1884,3
2803,Mainline sensor,I-35W,SB,45.09946,-93.1884,4
2804,Mainline sensor,I-35W,SB,45.09946,-93.1884,5
2807,Mainline sensor,I-35W,SB,45.08705,-93.18755,1
2808,Mainline sensor,I-35W,SB,45.08705,-93.18755,2
2809,Mainline sensor,I-35W,SB,45.08705,-93.18755,3
2812,Mainline sensor,I-35W,SB,45.07744,-93.1857,1
2813,Mainline sensor,I-35W,SB,45.07744,-93.1857,2
2814,Mainline sensor,I-35W,SB,45.07744,-93.1857,3
2816,Mainline sensor,I-35W,SB,45.07251,-93.18555,1
2817,Mainline sensor,I-35W,SB,45.07251,-93.18555,2
2818,Mainline sensor,I-35W,SB,45.07251,-93.18555,3
2822,Mainline sensor,I-35W,SB,45.05794,-93.18752,1
2823,Mainline sensor,I-35W,SB,45.05794,-93.18752,2
2824,Mainline sensor,I-35W,SB,45.05794,-93.18752,3
2826,Mainline sensor,I-35W,SB,45.04851,-93.18906,1
2827,Mainline sensor,I-35W,SB,45.04851,-93.18906,2
2828,Mainline sensor,I-35W,SB,45.04851,-93.18906,3
2830,Mainline sensor,I-35W,SB,45.0417,-93.18961,1
2831,Mainline sensor,I-35W,SB,45.0417,-93.18961,2
2832,Mainline sensor,I-35W,SB,45.0417,-93.18961,3
2834,Mainline sensor,I-35W,SB,45.03644,-93.19061,1
2835,Mainline sensor,I-35W,SB,45.03644,-93.19061,2
2836,Mainline sensor,I-35W,SB,45.03644,-93.19061,3
2838,Mainline sensor,I-35W,SB,45.02788,-93.19115,1
2839,Mainline sensor,I-35W,SB,45.02788,-93.19115,2
2840,Mainline sensor,I-35W,SB,45.02788,-93.19115,3
2842,Mainline sensor,I-35W,SB,45.0217,-93.18989,1
2843,Mainline sensor,I-35W,SB,45.0217,-93.18989,2
2844,Mainline sensor,I-35W,SB,45.0217,-93.18989,3
2847,Mainline sensor,I-35W,SB,45.01578,-93.18804,2
2848,Mainline sensor,I-35W,SB,45.01578,-93.18804,3
T3568,Mainline sensor,I-35W,SB,44.79857,-93.28958,1
T3569,Mainline sensor,I-35W,SB,44.79857,-93.28958,2
T3571,Mainline sensor,I-35W,SB,44.80317,-93.29055,1
T3572,Mainline sensor,I-35W,SB,44.80317,-93.29055,2
T3573,Mainline sensor,I-35W,SB,44.80317,-93.29055,3
3880,Mainline sensor,I-35W,SB,44.73873,-93.28328,1
3881,Mainline sensor,I-35W,SB,44.73873,-93.28328,2
3945,Mainline sensor,I-35W,SB,44.87647,-93.29829,3
3947,Mainline sensor,I-35W,SB,44.8899,-93.29425,3
5939,Mainline sensor,I-35W,SB,44.90227,-93.27509,4
5953,Mainline sensor,I-35W,SB,44.90712,-93.27501,1
5955,Mainline sensor,I-35W,SB,44.90712,-93.27501,2
5957,Mainline sensor,I-35W,SB,44.90712,-93.27501,3
5959,Mainline sensor,I-35W,SB,44.90712,-93.27501,4
5970,Mainline sensor,I-35W,SB,44.92003,-93.27488,4
5972,Mainline sensor,I-35W,SB,44.91986,-93.27488,1
5973,Mainline sensor,I-35W,SB,44.91986,-93.27488,2
5974,Mainline sensor,I-35W,SB,44.91986,-93.27488,3
5975,Mainline sensor,I-35W,SB,44.91986,-93.27488,4
6286,Mainline sensor,I-35W,SB,44.87106,-93.29904,1
6287,Mainline sensor,I-35W,SB,44.87106,-93.29904,2
6469,Mainline sensor,I-35W,SB,45.21822,-93.03071,1
6470,Mainline sensor,I-35W,SB,45.21822,-93.03071,2
6473,Mainline sensor,I-35W,SB,45.21452,-93.03479,1
6474,Mainline sensor,I-35W,SB,45.21452,-93.03479,2
6475,Mainline sensor,I-35W,SB,45.19907,-93.05411,1
6476,Mainline sensor,I-35W,SB,45.19907,-93.05411,2
6477,Mainline sensor,I-35W,SB,45.19283,-93.07269,1
6478,Mainline sensor,I-35W,SB,45.19283,-93.07269,2
6481,Mainline sensor,I-35W,SB,45.18028,-93.11287,1
6482,Mainline sensor,I-35W,SB,45.18028,-93.11287,2
6483,Mainline sensor,I-35W,SB,45.17275,-93.125,1
6484,Mainline sensor,I-35W,SB,45.17275,-93.125,2
6485,Mainline sensor,I-35W,SB,45.16824,-93.14281,1
6486,Mainline sensor,I-35W,SB,45.16824,-93.14281,2
6709,Mainline sensor,I-35W,SB,44.98175,-93.24397,4
6712,Mainline sensor,I-35W,SB,44.97674,-93.24627,2
6714,Mainline sensor,I-35W,SB,44.97674,-93.24627,3
6716,Mainline sensor,I-35W,SB,44.97674,-93.24627,4
6718,Mainline sensor,I-35W,SB,44.97674,-93.24627,5
6790,Mainline sensor,I-35W,SB,44.83011,-93.29273,3
6799,Mainline sensor,I-35W,SB,44.82961,-93.29278,1
6800,Mainline sensor,I-35W,SB,44.82961,-93.29278,2
6801,Mainline sensor,I-35W,SB,44.82961,-93.29278,3
6802,Mainline sensor,I-35W,SB,44.80923,-93.29141,1
6803,Mainline sensor,I-35W,SB,44.80745,-93.29128,1
6805,Mainline sensor,I-35W,SB,44.79094,-93.2891,1
6806,Mainline sensor,I-35W,SB,44.79094,-93.2891,2
6807,Mainline sensor,I-35W,SB,44.79094,-93.2891,3
6808,Mainline sensor,I-35W,SB,44.79094,-93.2891,4
6810,Mainline sensor,I-35W,SB,44.77197,-93.2886,2
6811,Mainline sensor,I-35W,SB,44.77197,-93.2886,3
6812,Mainline sensor,I-35W,SB,44.77197,-93.2886,4
6813,Mainline sensor,I-35W,SB,44.75261,-93.2864,1
6814,Mainline sensor,I-35W,SB,44.75261,-93.2864,2
6815,Mainline sensor,I-35W,SB,44.75261,-93.2864,3
6829,Mainline sensor,I-35W,SB,44.78414,-93.2887,1
6901,Mainline sensor,I-35W,SB,44.78728,-93.2889,1
6902,Mainline sensor,I-35W,SB,44.78728,-93.2889,2
6903,Mainline sensor,I-35W,SB,44.78728,-93.2889,3
6908,Mainline sensor,I-35W,SB,44.8165,-93.29154,1
6909,Mainline sensor,I-35W,SB,44.8165,-93.29154,2
6914,Mainline sensor,I-35W,SB,44.84604,-93.29848,1
6915,Mainline sensor,I-35W,SB,44.84604,-93.29848,2
6921,Mainline sensor,I-35W,SB,44.87492,-93.29863,1
6922,Mainline sensor,I-35W,SB,44.87492,-93.29863,2
6923,Mainline sensor,I-35W,SB,44.87492,-93.29863,3
6927,Mainline sensor,I-35W,SB,44.89703,-93.27515,1
6928,Mainline sensor,I-35W,SB,44.89703,-93.27515,2
6929,Mainline sensor,I-35W,SB,44.89703,-93.27515,3
6936,Mainline sensor,I-35W,SB,44.91595,-93.27491,1
6937,Mainline sensor,I-35W,SB,44.91595,-93.27491,2
6938,Mainline sensor,I-35W,SB,44.91595,-93.27491,3
6939,Mainline sensor,I-35W,SB,44.91595,-93.27491,4
6946,Mainline sensor,I-35W,SB,44.93543,-93.27482,1
6947,Mainline sensor,I-35W,SB,44.93543,-93.27482,2
6948,Mainline sensor,I-35W,SB,44.93543,-93.27482,3
6949,Mainline sensor,I-35W,SB,44.93543,-93.27482,4
6955,Mainline sensor,I-35W,SB,44.95228,-93.27325,1
6956,Mainline sensor,I-35W,SB,44.95228,-93.27325,2
6957,Mainline sensor,I-35W,SB,44.95228,-93.27325,3
6958,Mainline sensor,I-35W,SB,44.95228,-93.27325,4
7683,Mainline sensor,I-35W,SB,45.15482,-93.16982,1
7684,Mainline sensor,I-35W,SB,45.15482,-93.16982,2
7685,Mainline sensor,I-35W,SB,45.1491,-93.17769,1
7686,Mainline sensor,I-35W,SB,45.1491,-93.17769,2
7687,Mainline sensor,I-35W,SB,45.14108,-93.18677,1
7688,Mainline sensor,I-35W,SB,45.14108,-93.18677,2
7689,Mainline sensor,I-35W,SB,45.1315,-93.18878,1
7690,Mainline sensor,I-35W,SB,45.1315,-93.18878,2
7691,Mainline sensor,I-35W,SB,45.12758,-93.18873,1
7692,Mainline sensor,I-35W,SB,45.12758,-93.18873,2
7693,Mainline sensor,I-35W,SB,45.11647,-93.18861,1
7694,Mainline sensor,I-35W,SB,45.11647,-93.18861,2
7695,Mainline sensor,I-35W,SB,45.07877,-93.1858,1
7696,Mainline sensor,I-35W,SB,45.07877,-93.1858,2
7697,Mainline sensor,I-35W,SB,45.07877,-93.1858,3
7698,Mainline sensor,I-35W,SB,45.07261,-93.18554,2
7699,Mainline sensor,I-35W,SB,45.07261,-93.18554,3
7700,Mainline sensor,I-35W,SB,45.07261,-93.18554,4
7868,Mainline sensor,I-35W,SB,44.95991,-93.26969,3
7869,Mainline sensor,I-35W,SB,44.95512,-93.27083,5
7875,Mainline sensor,I-35W,SB,44.94374,-93.27496,2
7876,Mainline sensor,I-35W,SB,44.94374,-93.27496,3
7877,Mainline sensor,I-35W,SB,44.94374,-93.27496,4
7878,Mainline sensor,I-35W,SB,44.94374,-93.27496,5
8128,Mainline sensor,I-35W,SB,45.16636,-93.15069,1
8129,Mainline sensor,I-35W,SB,45.16636,-93.15069,2
8151,Mainline sensor,I-35W,SB,45.02788,-93.19115,4
8152,Mainline sensor,I-35W,SB,45.0217,-93.18989,4
8791,Mainline sensor,I-35W,SB,44.96583,-93.26461,1
8792,Mainline sensor,I-35W,SB,44.96583,-93.26461,2
8793,Mainline sensor,I-35W,SB,44.96583,-93.26461,3
9314,Mainline sensor,I-35W,SB,44.82298,-93.29128,1
T9565,Mainline sensor,I-35W,SB,44.86472,-93.29868,1
T9569,Mainline sensor,I-35W,SB,44.86429,-93.29886,3
T9570,Mainline sensor,I-35W,SB,44.86429,-93.29886,2
T9571,Mainline sensor,I-35W,SB,44.86429,-93.29886,1
T9584,Mainline sensor,I-35W,SB,44.78429,-93.28869,1
T9585,Mainline sensor,I-35W,SB,44.78429,-93.28869,2
T9586,Mainline sensor,I-35W,SB,44.78429,-93.28869,3
T9587,Mainline sensor,I-35W,SB,44.78429,-93.28869,4
9587,Mainline sensor,I-35W,SB,44.77723,-93.28852,4
1198,Mainline sensor,I-494,,44.85958,-93.41755,1
1207,Mainline sensor,I-494,,44.86003,-93.37266,1
1246,Mainline sensor,I-494,,44.86228,-93.2567,1
1537,Mainline sensor,I-494,,44.86204,-93.22904,1
T1537,Mainline sensor,I-494,,44.86204,-93.22904,1
1538,Mainline sensor,I-494,,44.86204,-93.22904,2
T1538,Mainline sensor,I-494,,44.86204,-93.22904,2
1603,Mainline sensor,I-494,,44.86226,-93.22903,1
T1603,Mainline sensor,I-494,,44.86226,-93.22903,1
1604,Mainline sensor,I-494,,44.86226,-93.22903,2
T1604,Mainline sensor,I-494,,44.86226,-93.22903,2
2928,Mainline sensor,I-494,,45.00562,-93.45711,1
T4090,Mainline sensor,I-494,,44.93293,-92.96206,0
4154,Mainline sensor,I-494,,44.85933,-93.40792,1
5192,Mainline sensor,I-494,,44.85824,-93.34212,1
5193,Mainline sensor,I-494,,44.85848,-93.34233,1
5241,Mainline sensor,I-494,,44.88183,-93.02191,1
5256,Mainline sensor,I-494,,44.88401,-93.00871,1
5271,Mainline sensor,I-494,,44.90497,-92.99096,1
7541,Mainline sensor,I-494,,44.86206,-93.25677,1
7542,Mainline sensor,I-494,,44.86206,-93.25677,2
7543,Mainline sensor,I-494,,44.86206,-93.25677,3
7544,Mainline sensor,I-494,,44.86228,-93.2567,1
7545,Mainline sensor,I-494,,44.86228,-93.2567,2
7546,Mainline sensor,I-494,,44.86228,-93.2567,3
7547,Mainline sensor,I-494,,44.86228,-93.2567,4
7654,Mainline sensor,I-494,,45.00561,-93.45742,1
7655,Mainline sensor,I-494,,45.0633,-93.4493,1
7656,Mainline sensor,I-494,,45.07699,-93.4465,1
7657,Mainline sensor,I-494,,45.08522,-93.44735,1
7883,Mainline sensor,I-494,,44.8748,-93.03467,1
7884,Mainline sensor,I-494,,44.8748,-93.03467,2
7885,Mainline sensor,I-494,,44.87466,-93.04336,1
T9636,Mainline sensor,I-494,,44.86272,-93.13114,4
462,Mainline sensor,I-494,EB,44.86173,-93.30018,1
463,Mainline sensor,I-494,EB,44.86173,-93.30018,2
464,Mainline sensor,I-494,EB,44.86173,-93.30018,3
803,Mainline sensor,I-494,EB,44.85947,-93.36146,1
804,Mainline sensor,I-494,EB,44.85947,-93.36146,2
819,Mainline sensor,I-494,EB,44.85866,-93.34768,1
820,Mainline sensor,I-494,EB,44.85866,-93.34768,2
821,Mainline sensor,I-494,EB,44.85866,-93.34768,3
834,Mainline sensor,I-494,EB,44.85824,-93.34212,2
835,Mainline sensor,I-494,EB,44.85824,-93.34212,3
836,Mainline sensor,I-494,EB,44.85824,-93.34212,4
837,Mainline sensor,I-494,EB,44.85838,-93.33064,1
838,Mainline sensor,I-494,EB,44.85838,-93.33064,2
839,Mainline sensor,I-494,EB,44.85838,-93.33064,3
846,Mainline sensor,I-494,EB,44.86125,-93.31833,1
847,Mainline sensor,I-494,EB,44.86125,-93.31833,2
848,Mainline sensor,I-494,EB,44.86125,-93.31833,3
849,Mainline sensor,I-494,EB,44.86176,-93.30991,1
850,Mainline sensor,I-494,EB,44.86176,-93.30991,2
851,Mainline sensor,I-494,EB,44.86176,-93.30991,3
873,Mainline sensor,I-494,EB,44.86173,-93.2897,1
874,Mainline sensor,I-494,EB,44.86173,-93.2897,2
875,Mainline sensor,I-494,EB,44.86173,-93.2897,3
883,Mainline sensor,I-494,EB,44.86162,-93.27789,1
884,Mainline sensor,I-494,EB,44.86162,-93.27789,2
885,Mainline sensor,I-494,EB,44.86162,-93.27789,3
891,Mainline sensor,I-494,EB,44.86205,-93.26504,1
892,Mainline sensor,I-494,EB,44.86205,-93.26504,2
893,Mainline sensor,I-494,EB,44.86205,-93.26504,3
1178,Mainline sensor,I-494,EB,44.85934,-93.39224,1
1179,Mainline sensor,I-494,EB,44.85934,-93.39224,2
1195,Mainline sensor,I-494,EB,44.86282,-93.42619,1
1196,Mainline sensor,I-494,EB,44.86282,-93.42619,2
1199,Mainline sensor,I-494,EB,44.85958,-93.41755,2
1205,Mainline sensor,I-494,EB,44.85997,-93.38311,1
1206,Mainline sensor,I-494,EB,44.85997,-93.38311,2
1208,Mainline sensor,I-494,EB,44.86003,-93.37266,2
1250,Mainline sensor,I-494,EB,44.86206,-93.25677,1
1251,Mainline sensor,I-494,EB,44.86206,-93.25677,2
1252,Mainline sensor,I-494,EB,44.86206,-93.25677,3
1532,Mainline sensor,I-494,EB,44.86207,-93.2407,1
1533,Mainline sensor,I-494,EB,44.86207,-93.2407,2
1534,Mainline sensor,I-494,EB,44.86207,-93.2407,3
1539,Mainline sensor,I-494,EB,44.86204,-93.22904,3
T1539,Mainline sensor,I-494,EB,44.86204,-93.22904,3
1540,Mainline sensor,I-494,EB,44.86204,-93.22904,4
T1540,Mainline sensor,I-494,EB,44.86204,-93.22904,4
1541,Mainline sensor,I-494,EB,44.86204,-93.22904,5
T1541,Mainline sensor,I-494,EB,44.86204,-93.22904,5
1545,Mainline sensor,I-494,EB,44.86261,-93.21246,1
1546,Mainline sensor,I-494,EB,44.86261,-93.21246,2
1547,Mainline sensor,I-494,EB,44.86261,-93.21246,3
3324,Mainline sensor,I-494,EB,44.86282,-93.42619,3
3325,Mainline sensor,I-494,EB,44.85958,-93.41755,3
3326,Mainline sensor,I-494,EB,44.85958,-93.41755,4
3333,Mainline sensor,I-494,EB,44.85934,-93.39224,3
3334,Mainline sensor,I-494,EB,44.85934,-93.39224,4
3337,Mainline sensor,I-494,EB,44.85911,-93.40791,1
3338,Mainline sensor,I-494,EB,44.85911,-93.40791,2
3339,Mainline sensor,I-494,EB,44.85911,-93.40791,3
3340,Mainline sensor,I-494,EB,44.85911,-93.40791,4
3406,Mainline sensor,I-494,EB,44.85997,-93.38311,3
3407,Mainline sensor,I-494,EB,44.85997,-93.38311,4
3409,Mainline sensor,I-494,EB,44.86003,-93.37266,3
3419,Mainline sensor,I-494,EB,44.86003,-93.37266,4
3481,Mainline sensor,I-494,EB,44.86262,-93.14121,1
3482,Mainline sensor,I-494,EB,44.86262,-93.14121,2
3483,Mainline sensor,I-494,EB,44.86262,-93.14121,3
T4054,Mainline sensor,I-494,EB,44.88359,-93.01119,1
T4055,Mainline sensor,I-494,EB,44.88359,-93.01119,2
T4056,Mainline sensor,I-494,EB,44.88359,-93.01119,3
T4057,Mainline sensor,I-494,EB,44.88359,-93.01119,4
T4062,Mainline sensor,I-494,EB,44.88152,-93.02247,1
T4063,Mainline sensor,I-494,EB,44.88152,-93.02247,2
T4064,Mainline sensor,I-494,EB,44.88152,-93.02247,3
T4065,Mainline sensor,I-494,EB,44.88152,-93.02247,4
T4069,Mainline sensor,I-494,EB,44.87672,-93.02967,1
T4070,Mainline sensor,I-494,EB,44.87672,-93.02967,2
T4071,Mainline sensor,I-494,EB,44.87672,-93.02967,3
T4075,Mainline sensor,I-494,EB,44.87452,-93.04327,1
T4076,Mainline sensor,I-494,EB,44.87452,-93.04327,2
T4077,Mainline sensor,I-494,EB,44.87452,-93.04327,3
T4086,Mainline sensor,I-494,EB,44.87672,-93.02967,4
T4096,Mainline sensor,I-494,EB,44.8746,-93.05004,1
T4097,Mainline sensor,I-494,EB,44.8746,-93.05004,2
T4098,Mainline sensor,I-494,EB,44.8746,-93.05004,3
T4099,Mainline sensor,I-494,EB,44.8746,-93.05004,4
T4103,Mainline sensor,I-494,EB,44.87466,-93.0633,1
T4104,Mainline sensor,I-494,EB,44.87466,-93.0633,2
T4105,Mainline sensor,I-494,EB,44.87466,-93.0633,3
T4109,Mainline sensor,I-494,EB,44.89621,-92.99696,1
T4110,Mainline sensor,I-494,EB,44.89621,-92.99696,2
T4111,Mainline sensor,I-494,EB,44.89621,-92.99696,3
T4115,Mainline sensor,I-494,EB,44.88846,-93.00142,1
T4116,Mainline sensor,I-494,EB,44.88846,-93.00142,2
T4117,Mainline sensor,I-494,EB,44.88846,-93.00142,3
T4121,Mainline sensor,I-494,EB,44.88693,-93.00248,1
T4122,Mainline sensor,I-494,EB,44.88693,-93.00248,2
T4123,Mainline sensor,I-494,EB,44.88693,-93.00248,3
5094,Mainline sensor,I-494,EB,44.94747,-92.95875,1
5095,Mainline sensor,I-494,EB,44.94747,-92.95875,2
5099,Mainline sensor,I-494,EB,44.94747,-92.95875,3
5183,Mainline sensor,I-494,EB,44.85947,-93.36146,3
5184,Mainline sensor,I-494,EB,44.85866,-93.34768,4
5250,Mainline sensor,I-494,EB,44.8814,-93.02273,1
5251,Mainline sensor,I-494,EB,44.8814,-93.02273,2
5252,Mainline sensor,I-494,EB,44.8814,-93.02273,3
5253,Mainline sensor,I-494,EB,44.8814,-93.02273,4
5257,Mainline sensor,I-494,EB,44.88401,-93.00871,2
5258,Mainline sensor,I-494,EB,44.88401,-93.00871,3
5259,Mainline sensor,I-494,EB,44.88401,-93.00871,4
5262,Mainline sensor,I-494,EB,44.88693,-93.00248,1
5263,Mainline sensor,I-494,EB,44.88693,-93.00248,2
5264,Mainline sensor,I-494,EB,44.88693,-93.00248,3
5266,Mainline sensor,I-494,EB,44.88846,-93.00142,1
5267,Mainline sensor,I-494,EB,44.88846,-93.00142,2
5268,Mainline sensor,I-494,EB,44.88846,-93.00142,3
5272,Mainline sensor,I-494,EB,44.90497,-92.99096,2
5273,Mainline sensor,I-494,EB,44.90497,-92.99096,3
5281,Mainline sensor,I-494,EB,44.91313,-92.98226,1
5282,Mainline sensor,I-494,EB,44.91313,-92.98226,2
5701,Mainline sensor,I-494,EB,44.86112,-93.1783,1
5702,Mainline sensor,I-494,EB,44.86112,-93.1783,2
5703,Mainline sensor,I-494,EB,44.86112,-93.1783,3
5704,Mainline sensor,I-494,EB,44.86107,-93.16541,1
5705,Mainline sensor,I-494,EB,44.86107,-93.16541,2
5706,Mainline sensor,I-494,EB,44.86107,-93.16541,3
5707,Mainline sensor,I-494,EB,44.86107,-93.16541,4
5711,Mainline sensor,I-494,EB,44.86248,-93.12579,1
5712,Mainline sensor,I-494,EB,44.86248,-93.12579,2
5713,Mainline sensor,I-494,EB,44.86248,-93.12579,3
5715,Mainline sensor,I-494,EB,44.8624,-93.11615,1
5716,Mainline sensor,I-494,EB,44.8624,-93.11615,2
5717,Mainline sensor,I-494,EB,44.8624,-93.11615,3
5718,Mainline sensor,I-494,EB,44.86067,-93.10523,1
5719,Mainline sensor,I-494,EB,44.86067,-93.10523,2
5720,Mainline sensor,I-494,EB,44.86067,-93.10523,3
5721,Mainline sensor,I-494,EB,44.86169,-93.09306,1
5722,Mainline sensor,I-494,EB,44.86169,-93.09306,2
5723,Mainline sensor,I-494,EB,44.86169,-93.09306,3
5725,Mainline sensor,I-494,EB,44.87153,-93.08163,1
5726,Mainline sensor,I-494,EB,44.87153,-93.08163,2
5727,Mainline sensor,I-494,EB,44.87153,-93.08163,3
5731,Mainline sensor,I-494,EB,44.87514,-93.07353,1
5732,Mainline sensor,I-494,EB,44.87514,-93.07353,2
5733,Mainline sensor,I-494,EB,44.87514,-93.07353,3
5735,Mainline sensor,I-494,EB,44.87452,-93.04337,1
5736,Mainline sensor,I-494,EB,44.87452,-93.04337,2
5737,Mainline sensor,I-494,EB,44.87452,-93.04337,3
5741,Mainline sensor,I-494,EB,44.8748,-93.03389,1
5742,Mainline sensor,I-494,EB,44.8748,-93.03389,2
5743,Mainline sensor,I-494,EB,44.8748,-93.03389,3
5747,Mainline sensor,I-494,EB,44.92444,-92.97004,1
5748,Mainline sensor,I-494,EB,44.92444,-92.97004,2
5753,Mainline sensor,I-494,EB,44.92736,-92.9669,1
5754,Mainline sensor,I-494,EB,44.92736,-92.9669,2
5755,Mainline sensor,I-494,EB,44.94001,-92.95945,1
5756,Mainline sensor,I-494,EB,44.94001,-92.95945,2
6175,Mainline sensor,I-494,EB,44.87463,-93.05786,1
6176,Mainline sensor,I-494,EB,44.87463,-93.05786,2
6177,Mainline sensor,I-494,EB,44.87463,-93.05786,3
6966,Mainline sensor,I-494,EB,44.91313,-92.98226,3
6968,Mainline sensor,I-494,EB,44.92444,-92.97004,3
6970,Mainline sensor,I-494,EB,44.92736,-92.9669,3
6972,Mainline sensor,I-494,EB,44.94001,-92.95945,3
7100,Mainline sensor,I-494,EB,44.85918,-93.39882,1
7101,Mainline sensor,I-494,EB,44.85918,-93.39882,2
7102,Mainline sensor,I-494,EB,44.85918,-93.39882,3
7344,Mainline sensor,I-494,EB,44.86209,-93.24927,1
7345,Mainline sensor,I-494,EB,44.86209,-93.24927,2
7346,Mainline sensor,I-494,EB,44.86209,-93.24927,3
7536,Mainline sensor,I-494,EB,44.86209,-93.24927,1
7537,Mainline sensor,I-494,EB,44.86209,-93.24927,2
7538,Mainline sensor,I-494,EB,44.86209,-93.24927,3
9513,Mainline sensor,I-494,EB,44.85947,-93.36146,4
9514,Mainline sensor,I-494,EB,44.85947,-93.36146,5
9516,Mainline sensor,I-494,EB,44.85892,-93.35223,1
9517,Mainline sensor,I-494,EB,44.85892,-93.35223,2
9518,Mainline sensor,I-494,EB,44.85892,-93.35223,3
9519,Mainline sensor,I-494,EB,44.85892,-93.35223,4
